SMILES	MolWt	LogP	HBD	HBA	RotatableBonds	TPSA	Volume	LipinskiViolations	NumAtoms
O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1ccncc1	394.5	3.41	1	6	6	67.35	237.44	0	28
COc1cccc(OC)c1-c1ccc(-c2cnc3cc(-c4cnn(C)c4)ccn23)s1	416.51	5.15	0	7	5	53.58	250.68	1	30
Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1	491.9	5.19	2	5	6	74.69	295.86	1	34
COc1cccc(-c2cn(-c3ccc(CCO)cc3)c3ncnc(N)c23)c1	360.42	3.21	2	6	5	86.19	216.96	0	27
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc(N)nc1	522.58	4.04	2	6	5	87.38	314.6	1	38
CCc1cc(Nc2ncc(Br)c(Nc3ccc4ncnn4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1	698.61	5.14	2	12	11	122.04	420.02	3	45
C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c(OC)cc1N(C)CCN(C)C	543.68	5.03	3	10	12	112.47	327.29	2	40
COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nc2c(c(-c3cn(C)c4ccccc34)n1)CS(=O)(=O)CC2	645.83	5.01	2	10	11	121.69	388.74	2	46
O=C(CSC(=S)N1CCCCC1)Nc1cccc(NC(=O)c2ccccn2)c1	414.56	3.78	2	5	5	74.33	249.47	0	28
COc1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)nccc3n2)cc1	411.51	5.43	1	6	5	63.17	247.71	1	31
CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5cccnc5)cc4)n[nH]3)cc2)CC1	525.61	3.9	3	7	8	115.48	316.41	1	39
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCCO4)c1	482.59	3.27	1	7	5	73.83	290.51	0	36
C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cccc(OC(F)(F)F)c3)ccc12	466.42	5.51	3	4	6	96.11	280.8	1	34
C=C1CC(CBr)(c2ccc(F)cc2)OC1=O	285.11	2.92	0	2	2	26.3	171.08	0	16
C=CC(=O)Nc1ccc2ncnc(Cc3cccc(C)c3)c2c1	303.37	3.65	1	3	4	54.88	182.61	0	23
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O	390.46	4.24	2	5	6	96.34	235.0	0	28
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1	577.07	4.83	2	10	5	110.73	347.07	1	40
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@@H](C)O)CC5)cc4)c3)c(OC(C)C)cc21	585.71	5.62	3	8	9	117.95	352.59	2	43
C#CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC	399.85	5.36	1	5	8	56.27	240.43	1	28
NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1	374.32	3.88	2	5	5	90.13	225.36	0	27
O=C(O)c1ccc2ncn(-c3ccccc3)c2c1	238.25	2.72	1	3	2	55.12	143.42	0	18
Cc1c(C#Cc2cnc3cnc(-c4ccc(N)cc4)cn23)cccc1C(=O)Nc1cc(CN2CCN(C)CC2)cc(C(C)(C)C)c1	611.79	5.98	2	7	5	91.79	368.28	2	46
C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21	318.77	1.95	3	7	3	115.87	191.63	0	22
Clc1ccc(Nc2nnc(Cc3cccnc3)c3ccccc23)cc1	346.82	5.01	1	4	4	50.7	208.49	1	25
COc1cc2ncnc(N3CCN(/C(S)=N\c4ccc(Cl)cc4)CC3)c2cc1OC	443.96	4.04	1	6	4	63.08	266.94	0	30
Cc1ccc(C(=O)N2CCC(Oc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)cn1	609.69	5.4	1	6	7	78.01	367.04	2	44
CC(C)(C)Cn1nc(-c2ccc3ccccc3c2)c(C(N)=O)c1N	322.41	3.43	2	4	3	86.93	194.08	0	24
Fc1ccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)cc1Cl	421.66	5.49	2	5	2	59.07	253.0	1	25
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)c(Cl)c3)[nH]c2n1	463.17	5.94	3	4	4	79.62	277.7	1	27
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)Cc1ccc(F)cc1	562.02	6.81	2	6	10	90.28	338.06	2	40
CCCN1CCN(CCCOc2cc3ncc(C#N)c(Nc4cc(OC)c(Cl)cc4Cl)c3cc2OC)CC1	558.51	5.97	1	8	11	82.88	335.66	2	38
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(N)nc1	527.55	3.64	3	7	6	116.48	317.61	1	38
CC(C)(C)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1	399.5	5.35	1	6	6	76.73	240.49	1	30
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21	425.52	4.4	3	7	4	111.43	256.11	0	31
CCc1ccc(-c2ccc3c(c2)-c2c(cnn2C)S(=O)(=O)N3C)cc1	353.45	3.46	0	4	2	55.2	212.72	0	25
c1cc(Nc2ncnc3[nH]cnc23)cc(-c2nc3ccccc3s2)c1	344.4	4.37	2	6	3	79.38	207.28	0	25
COc1ccc2nc3sc(C(=O)Nc4ccc(C(=O)/C=C/c5ccc(OC)c(OC)c5)cc4)cc3cc2c1	524.6	6.62	1	7	8	86.75	315.75	2	38
COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1	311.34	3.4	1	6	5	65.5	187.43	0	23
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3cccnc3)cc2C1=O	480.55	3.42	1	7	4	93.01	289.24	0	35
CN(C)CCNc1cc(-c2ccccc2)c2c(N)c(C(=O)N/N=C/c3cncn3C)sc2n1	462.58	3.02	3	9	8	113.46	278.43	0	33
COc1cc(Nc2c(C#N)cnc3cc(/C=C/c4cc[n+]([O-])cc4)c(OC)cc23)c(Cl)cc1Cl	493.35	5.98	1	6	6	94.11	296.43	1	34
Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1	396.37	4.36	1	5	2	73.8	238.63	0	29
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccccc3OC)n2)c1	404.43	4.0	4	6	7	117.27	243.47	0	30
CONC(=O)c1cc(Nc2ncnn3cc(-c4ncc(C)o4)c(C(C)C)c23)c(F)cc1F	442.43	4.13	2	8	6	106.58	266.36	0	32
CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1	732.84	8.06	2	10	13	109.15	441.17	2	54
COc1cc2c(N3CCN(/C(S)=N\Cc4cnc(C)cn4)CC3)ncnc2cc1OCCN1CCOCC1	538.68	2.06	1	10	8	101.33	324.25	1	38
N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)c1	501.88	2.98	3	8	6	131.6	301.87	1	35
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2	442.59	2.79	3	4	7	94.3	266.39	0	31
Cc1[nH]c2c(c1C(=O)N1CCOCC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21	395.43	3.13	2	3	1	74.43	238.05	0	29
NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21	459.45	5.43	2	6	9	77.99	276.61	1	33
COc1cc(C=C(C#N)C#N)cc(C)c1O	214.22	2.14	1	4	2	77.04	128.96	0	16
COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1	604.98	2.9	2	13	16	177.68	363.95	2	42
Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21	275.31	2.77	1	5	1	69.62	165.73	0	21
CNC(=O)c1ccc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1	561.57	5.12	3	7	6	112.14	338.08	2	41
CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	433.94	5.06	2	6	8	70.15	260.91	1	29
O=C1CSC(NN=C2CCCC2)=N1	197.26	1.14	1	4	1	53.82	118.71	0	13
CN1CCN(c2ccc3[nH]c(-c4c(N)c5cc(C(=O)NCc6ccccc6)ccc5[nH]c4=O)nc3c2)CC1	507.6	3.34	4	6	5	123.14	305.57	1	38
N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1	426.88	3.78	2	7	6	86.1	256.71	0	30
CCOc1ccc2cc(-c3nn(CC(F)(F)F)c(N)c3C(N)=O)cnc2c1	379.34	2.74	2	6	5	109.05	228.39	0	27
CNc1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C	334.21	3.95	1	4	2	46.92	200.63	0	22
CN(C)CCCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1	498.41	5.38	1	7	8	72.28	299.48	1	34
COc1ccc(N(c2nc(C)nc3oc(C)cc23)C(C)C)cc1	311.39	4.39	0	5	4	51.39	187.45	0	23
CC(C)Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12	442.56	5.85	1	6	8	63.42	266.41	1	33
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21	427.29	4.54	2	6	4	80.04	256.67	0	29
CCN(CC)C(=O)c1ccc(Nc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1	495.41	6.13	1	5	6	67.23	297.67	1	34
COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1	541.66	5.04	3	8	10	103.88	326.07	2	40
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CCOC2)c2ncnc(N)c12	618.66	4.1	2	9	5	114.43	372.45	1	45
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)c(C#N)c3)nc12	519.44	6.4	1	7	7	86.96	312.13	2	36
COc1cc(C)cc2cc(-c3c(CN4CCC(O)C4)c(CN4CCNCC4)n4ncnc(N)c34)sc12	507.66	2.48	3	10	6	104.18	305.57	1	36
Cc1ccc(N(C)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1	395.47	4.87	1	5	5	71.01	238.06	0	30
Cn1c(SSc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21	390.53	6.23	1	4	5	34.03	234.99	1	27
CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC	431.9	3.74	2	6	7	79.38	259.73	0	30
CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnn45)n(C)n3)cc2C(F)(F)F)CC1	537.55	3.27	2	8	4	95.62	323.63	1	39
N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccsc1	376.47	4.11	1	7	5	103.56	226.53	0	26
CCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O	382.51	2.8	2	5	10	64.68	230.26	0	28
Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1	596.09	8.31	3	7	8	102.16	358.51	2	42
CCCCCCCCCCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1	429.48	6.62	1	2	17	32.34	257.97	1	28
Clc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1	456.93	3.9	1	8	7	77.97	274.79	0	32
Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O	310.35	3.14	3	2	4	82.19	186.83	0	23
C[C@@H](Sc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	466.41	5.75	2	6	5	68.76	280.18	1	30
COc1cc2ncnc(Nc3ccc(NC(C)=O)c(C)c3)c2cc1OC.Cl	388.86	4.08	2	6	5	85.37	233.81	0	27
Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCCCO4)c23)ccc1OCc1ccccn1	495.97	4.52	2	9	9	110.31	298.3	0	35
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21	512.92	6.26	2	6	6	84.73	308.51	2	36
C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1	463.54	2.3	1	9	8	111.63	279.06	0	34
C=CC(=O)N[C@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1	470.5	5.4	2	4	5	76.02	283.25	1	34
O=C(OC/C=C/c1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O	391.42	4.29	4	6	7	99.02	235.63	0	29
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2C(F)(F)F)c1	572.54	3.81	3	9	9	129.15	344.7	1	41
CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1	578.67	4.49	3	10	7	129.76	348.36	1	42
Cc1nc(O)c2c(ccc3[nH]c(Nc4c(Cl)cccc4Cl)nc32)c1C	373.24	5.48	3	4	2	73.83	224.13	1	25
C=CC(=O)Nc1ccccc1Nc1cc(N(Cc2ccccn2)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1	594.46	6.3	3	8	10	130.6	357.31	2	41
COc1ccc2c(ccn2-c2nc(C)nc3oc(C)cc23)c1	293.33	3.79	0	5	2	53.08	176.58	0	22
COc1cc2cc(-c3ccncc3)cnc2cc1OC	266.3	3.31	0	4	3	44.24	160.3	0	20
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccc4ccccc4c3)[nH]c2n1	458.36	5.98	3	4	5	79.62	275.36	1	30
Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc(N)ccc1N2	323.79	4.18	3	4	1	79.09	194.63	0	23
CCCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O	414.41	4.94	0	6	4	82.81	249.46	0	31
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1	444.45	3.94	1	9	9	117.23	267.56	0	33
CC(C)(C)NC(=O)Nc1nc2cc(N)ncc2cc1-c1c(Cl)cccc1Cl	404.3	5.11	3	4	2	92.93	242.83	1	27
N#CC(C#N)=Cc1ccco1	144.13	1.71	0	3	1	60.72	86.77	0	11
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	450.35	5.04	2	6	5	77.99	270.55	1	30
CN1CCC(Oc2ccc(NC(=O)c3cccc(N4CCc5nc(N)ncc5C4)c3)cc2)CC1	458.57	3.35	2	7	5	96.61	276.05	0	34
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1	584.11	5.09	2	9	8	85.86	351.36	2	40
CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1	809.94	8.35	2	11	14	140.05	487.54	3	58
COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O	508.76	3.7	2	8	5	94.96	305.43	1	31
Cc1nc(Nc2ncc(/C=C/c3ccc(O)cc3)s2)cc(N2CCN(CCO)CC2)n1	438.56	2.98	3	9	7	97.64	263.97	0	31
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)ccn4c3N)cc2)c1	437.51	4.94	3	6	4	102.27	263.37	0	33
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCOCC5)sc34)cc2F)c1	581.65	5.77	3	7	9	104.82	350.11	2	41
O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1	496.41	4.76	2	5	5	78.35	298.88	0	35
COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C	478.35	4.12	2	6	5	90.28	287.4	0	31
Cc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1	345.47	4.54	1	2	2	41.62	207.91	0	25
C=CC(=O)Nc1ccc(CCn2c(=O)c(-c3cc(OC)cc(OC)c3Cl)cc3cnc(NCCN4CCOCC4)nc32)cc1	619.12	4.24	2	10	12	119.84	372.43	1	44
Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F	821.27	8.31	3	10	13	160.72	494.06	2	55
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12	539.06	4.48	3	8	8	120.34	324.19	1	37
CCCCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	667.16	7.33	2	10	14	132.65	401.31	2	46
C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1	334.24	4.63	1	4	3	37.81	200.6	0	19
COc1nc(Nc2ccc(-c3nc4ccccc4s3)c(OC)c2)c2cc[nH]c2n1	403.47	5.0	2	7	5	84.95	242.84	0	29
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O	384.41	2.78	3	6	7	133.64	231.37	0	27
CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)cc2)CC1	516.63	3.88	3	6	7	110.43	310.96	1	37
COc1cc(OC)cc(N(CCCN2[C@@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl	537.11	5.87	0	8	9	68.54	323.05	2	38
C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	381.23	4.42	2	4	4	66.91	228.93	0	24
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1	553.82	4.42	1	8	6	77.97	332.56	1	34
C#Cc1cccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c1	329.36	3.85	1	5	4	67.17	198.26	0	25
O=C(O)c1ccc2c(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)ncnc2c1	469.5	4.47	2	6	5	107.89	282.64	0	35
Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1	317.33	1.93	1	7	4	106.19	191.0	0	22
COc1cc(OC)cc(-c2cc3cnc(NCCCCO)cc3nc2NC(=O)NC(C)(C)C)c1	467.57	4.42	4	7	9	117.63	281.48	0	34
CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl	446.94	5.47	2	7	8	94.6	268.78	1	31
N#C/C(=C\c1ccc(C=O)cc1)C(=O)O	201.18	1.49	1	3	3	78.16	121.11	0	15
C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1	391.43	3.54	1	7	6	74.73	235.63	0	29
COc1cc(OC)cc(-c2cc(C)c3nc(Nc4cccc(C)c4C)nnc3c2)c1	400.48	5.38	1	6	5	69.16	241.08	1	30
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1	598.1	6.31	2	8	11	108.74	359.77	2	43
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1	480.64	4.89	1	5	5	44.39	289.28	0	35
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NCC)CC1	571.45	5.22	3	6	8	108.48	343.46	2	37
CCOC(Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21)OCC	367.41	2.35	2	8	7	116.76	221.19	0	27
COc1cccc(-n2nc3c(c2-c2ccc(C)c(Cl)c2)C(=O)CCC3)c1	366.85	5.03	0	4	3	44.12	220.55	1	26
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccnn1CCc1ccncc1	360.34	3.79	1	4	5	59.81	216.94	0	26
CC(=O)NC1=NN(c2ccc(Cl)c(Cl)c2)C[C@@H]1C	286.16	2.9	1	3	1	44.7	171.71	0	18
CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(C4CCN(CC(C)C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F	731.85	8.98	2	9	12	105.91	440.57	2	54
COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(C)=O	549.81	3.85	2	8	6	103.83	330.15	1	34
COc1cc2ncc(C#N)c(Nc3cccc(NC(C)=O)c3)c2cc1OC	362.39	3.83	2	6	5	96.27	218.16	0	27
CN(C)CCOc1ccc2c(c1)ncn2-c1ccccc1	281.36	2.97	0	4	5	30.29	169.37	0	21
C[C@@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12	507.98	4.22	2	8	10	109.7	305.52	1	36
Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1	507.9	4.16	3	6	6	94.92	305.49	1	35
CCN1CCN(c2ccc(-c3cc(Cl)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3Cl)cc2)CC1	621.6	5.98	1	9	7	84.11	373.59	2	42
COc1cc(Nc2nn3c(N[C@H](CO)Cc4cccnc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1	503.56	2.88	4	10	11	148.92	303.15	1	37
Cc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1	290.33	3.51	1	4	3	67.6	174.77	0	22
CCOC(=O)CN1CCN(CCCc2c(/C=C3\C(=O)Nc4ccc(S(=O)(=O)NC)cc43)[nH]c3c2CCCC3)CC1	569.73	2.41	3	7	10	123.84	342.93	1	40
Oc1ccc(/N=N/c2ccc(O)cc2O)cc1	230.22	3.22	3	5	2	85.41	138.6	0	17
CNS(=O)(=O)c1cccc(Nc2cc(N(C)c3cccc(C)c3)ncn2)c1	383.48	3.2	2	6	6	87.22	230.81	0	27
Cc1oc2ncnc(Nc3cccc(Cl)c3)c2c1C(=O)O	303.71	3.63	2	5	3	88.25	182.55	0	21
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)ncn5C)n3)c3ccccc23)cc1	637.75	8.49	3	9	7	123.81	383.91	2	48
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2	460.59	2.57	2	8	4	91.21	277.27	0	34
CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1	398.5	2.44	3	9	8	107.26	239.86	0	28
COc1cc2ncnc(N3CCN(C(=O)Nc4ccccc4[N+](=O)[O-])CC3)c2cc1OC	438.44	2.91	1	8	5	122.96	263.95	0	32
FC(F)(F)c1cccc(Nc2nnc(-c3cccnc3CCc3cccc4ncccc34)o2)c1	461.45	6.23	1	6	6	76.73	277.8	1	34
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(N)=O	673.61	-1.08	9	9	20	300.85	405.56	2	46
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC	372.79	4.3	2	5	5	76.14	224.14	0	26
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	614.22	5.02	2	10	9	102.93	369.43	2	42
Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1	377.83	5.19	1	5	3	56.27	227.16	1	27
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1	492.91	3.79	1	8	6	77.97	296.47	0	34
CCN(CC)CCCNc1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C	433.38	5.05	1	5	8	50.16	260.33	1	29
C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(N(C)C)C1	523.64	4.67	2	8	8	87.55	315.22	1	39
COc1cc(Nc2c(C#N)cnc3cc(/C=C/c4ccncc4)c(OC)cc23)c(Cl)cc1Cl	477.35	6.74	1	6	6	80.06	286.8	1	33
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCC(C)CC1	523.48	5.61	1	5	9	67.35	314.56	2	34
COc1cc(-c2nc(-c3ccc(Cl)cc3)c[nH]c2=O)cc(OC)c1OC	372.81	3.78	1	5	5	73.44	224.15	0	26
Oc1ccc(CN(Cc2cc(Br)cc(Br)c2O)C(=S)Nc2ccccc2)cc1	522.26	6.02	3	3	5	55.73	313.22	2	28
Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc(N3CCNC(=O)C3)ncc2n1	501.66	4.23	2	8	7	86.28	301.95	1	36
C=CC(=O)Nc1ccc(CCn2c(=O)c(-c3cc(OC)cc(OC)c3Cl)cc3cnc(NCCN4CCCCC4)nc32)cc1	617.15	5.39	2	9	12	110.61	371.24	2	44
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O	341.39	2.48	2	6	6	109.23	205.47	0	24
COc1cc(-c2nnc(CN3CCCC3)o2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1	729.75	7.4	2	12	11	144.83	439.31	3	54
CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21	442.57	4.65	2	8	6	74.14	266.42	0	33
