MolWt,LogP,HBD,HBA,RotatableBonds,TPSA,Volume,LipinskiViolations,NumAtoms,pIC50
653.78,6.01,3,11,17,135.89,393.57,3,48,9.420216403
384.44,3.97,3,5,3,105.38,231.43,0,29,7.522878745
354.42,3.45,3,5,5,92.51,213.35,0,27,4.701146924
336.18,2.74,1,5,2,70.48,201.83,0,22,4.800000053
359.43,2.75,3,6,6,88.99,216.37,0,27,5.300000202
374.4,3.31,2,6,5,103.26,225.38,0,28,7.299988938
424.49,5.45,1,6,11,85.97,255.54,1,31,5.233587153
294.35,3.39,2,2,2,54.12,177.19,0,22,4.0
523.08,5.48,0,8,9,68.54,314.61,2,37,9.230032199
511.58,5.35,1,7,8,89.05,307.97,2,38,7.301029996
648.68,6.01,1,8,11,93.23,390.48,2,45,6.55129368
286.34,4.11,2,4,2,63.83,172.36,0,22,8.795880017
381.44,4.84,2,5,5,79.8,229.61,0,29,6.397940009
975.13,1.13,12,12,17,310.56,587.0,3,69,3.397940009
429.28,5.49,1,5,3,59.81,257.87,1,29,6.029653124
608.69,6.69,1,9,9,75.64,366.4,2,43,5.086186148
550.71,4.38,2,10,7,123.66,331.53,1,40,6.092588639
482.01,5.54,1,8,7,72.4,289.84,1,33,6.156144577
355.83,5.89,1,4,3,37.81,213.88,1,24,4.522878745
537.58,3.96,2,8,7,114.91,323.62,1,40,7.619788758
378.38,4.42,2,5,5,66.91,227.76,0,26,5.0
383.25,4.57,2,5,3,59.07,230.15,0,24,5.22184875
570.65,2.89,2,11,8,126.62,343.54,2,42,6.863279433
571.68,5.49,2,8,10,106.95,344.14,2,42,8.26760624
426.31,4.35,1,6,5,72.7,256.07,0,29,5.185086819
494.42,6.72,3,5,4,78.94,297.02,1,31,5.403402904
375.18,4.05,1,6,4,90.18,225.3,0,23,7.823908741
555.68,4.93,2,9,11,96.78,334.52,1,41,7.657577319
429.88,3.48,2,6,6,93.37,258.52,0,30,5.0
379.24,2.61,2,5,2,75.5,227.7,0,22,6.815308569
354.44,3.31,2,7,3,85.67,213.32,0,25,8.387216143
636.73,6.94,2,9,8,90.69,383.27,2,46,9.017728767
559.7,4.38,3,8,9,129.21,336.89,1,40,7.524328812
348.36,3.43,2,4,5,84.18,209.71,0,26,4.522878745
307.28,4.6,1,4,2,50.95,185.0,0,22,6.913284336
519.63,5.47,2,6,5,81.43,312.75,2,38,5.022276395
297.36,3.06,2,6,3,89.85,179.01,0,22,7.795880017
282.3,2.82,0,5,3,53.35,169.94,0,21,4.301029996
346.35,4.81,1,6,5,115.93,208.5,0,26,5.660000322
324.38,3.42,3,5,4,100.92,195.28,0,24,3.698970004
511.78,4.65,1,7,6,68.74,307.26,1,31,7.301029996
458.57,4.28,1,8,10,77.33,276.05,0,34,5.829999527
447.32,5.21,2,7,7,77.53,268.73,1,30,7.795880017
586.64,5.43,1,10,10,95.77,353.13,2,41,6.749579998
446.39,3.63,2,7,6,83.2,268.17,0,30,6.346787486
320.35,2.29,2,5,3,84.24,192.85,0,24,5.004364805
501.44,4.12,2,7,6,111.37,301.89,1,36,9.0
422.87,4.51,2,7,7,93.21,254.25,0,28,5.0
377.44,4.68,1,3,4,64.63,227.17,0,27,5.301029996
497.56,2.39,4,7,7,124.27,299.53,0,37,7.744727495
320.22,4.07,1,4,3,37.81,192.16,0,18,6.617982957
349.79,3.82,1,5,5,56.27,210.3,0,24,7.321481621
433.39,3.87,1,6,5,108.21,260.93,0,31,5.0
525.46,6.73,1,7,6,70.41,315.71,2,35,6.080921908
484.6,4.98,1,8,8,77.33,291.72,0,36,8.990124366
490.56,3.68,4,9,10,136.03,295.32,0,36,7.167491087
452.51,3.44,3,8,6,111.3,272.41,0,33,8.0
463.97,4.02,2,8,7,93.6,279.03,0,33,6.823908741
357.85,3.14,1,7,1,87.44,215.15,0,25,5.677780705
648.76,5.48,3,9,12,125.13,390.51,2,46,8.301029996
522.03,5.08,3,9,8,119.98,313.94,2,36,5.0
310.42,3.84,2,2,5,41.46,186.82,0,22,5.031517051
418.9,4.9,1,6,9,59.51,251.9,0,29,5.004364805
362.47,5.46,0,4,9,44.24,218.19,1,27,6.853871964
811.89,6.43,2,11,10,137.3,488.73,3,58,7.0
511.99,4.21,4,6,9,115.04,307.95,1,36,6.346787486
642.78,5.17,1,8,7,97.38,386.95,2,47,6.529148675
307.38,3.34,1,6,2,69.62,184.99,0,22,4.657577319
740.9,9.39,2,8,10,90.69,446.01,2,55,7.0
361.32,4.33,1,4,4,56.15,217.53,0,26,8.397940009
493.61,5.38,3,5,6,82.28,297.14,1,37,7.017728767
452.52,5.13,2,7,7,93.96,272.41,1,34,7.214670165
357.41,5.06,1,5,5,56.27,215.15,1,27,5.0
371.44,4.01,2,6,4,77.99,223.6,0,28,5.627087997
282.34,3.18,1,4,6,47.28,169.96,0,21,4.602059991
820.97,7.43,2,11,12,134.06,494.18,3,59,7.0
324.45,5.33,0,4,4,38.92,195.26,1,23,5.128427064
394.91,6.37,1,6,3,50.7,237.36,1,26,5.0
436.33,2.26,2,7,4,84.89,262.07,0,26,6.377785977
372.86,3.2,1,7,4,82.09,224.18,0,26,5.0
498.0,5.03,1,6,9,80.24,299.52,1,35,8.179995693
466.59,4.63,2,8,6,74.14,280.88,0,35,8.397940009
319.37,2.94,2,4,2,69.83,192.26,0,24,6.080921908
519.43,6.66,1,6,6,70.41,312.13,2,36,5.397940009
493.79,4.51,1,7,6,68.74,296.42,0,30,7.301029996
310.31,2.88,3,5,3,95.55,186.8,0,23,8.0
317.78,3.81,1,5,4,56.27,191.02,0,22,7.301029996
538.5,6.64,1,7,6,64.42,323.56,2,36,8.420216403
410.84,5.15,1,6,6,69.16,247.04,1,29,4.48148606
290.33,2.25,2,5,3,84.89,174.78,0,22,6.619788758
556.06,5.5,2,8,8,108.31,334.43,2,38,9.0
411.42,4.19,2,6,6,106.1,247.67,0,31,7.958607315
514.49,6.08,2,6,11,70.15,309.11,2,32,9.107905397
476.97,5.09,3,6,8,95.17,286.85,1,34,5.809668302
502.96,5.58,2,8,5,98.84,302.46,2,35,6.42945706
506.57,1.48,2,9,8,143.79,304.96,1,37,5.0
319.32,3.23,1,6,2,78.85,192.24,0,23,5.0
459.91,4.85,2,6,6,85.95,276.58,0,33,7.677780705
444.37,4.25,1,6,5,93.65,267.53,0,32,9.397940009
365.44,3.08,2,6,4,109.05,219.99,0,27,5.0
246.18,-2.38,0,6,2,117.92,148.18,0,16,3.602059991
189.11,0.74,3,3,2,92.78,113.87,0,12,3.22184875
404.84,5.04,2,6,5,86.52,243.43,1,29,3.397940009
484.35,4.59,2,8,7,96.45,291.02,0,31,3.698970004
460.94,3.02,2,7,9,96.61,277.22,0,32,5.0
519.47,6.2,1,7,9,68.74,312.16,2,35,7.301029996
586.09,5.9,3,8,13,119.74,352.54,2,42,7.698970004
344.22,3.6,1,5,3,53.94,206.65,0,21,10.04575749
500.96,3.81,1,8,9,92.71,301.31,1,35,7.698970004
439.48,3.13,1,8,6,99.23,264.56,0,33,6.441291429
561.57,6.2,3,8,9,105.99,338.08,2,41,5.772627558
334.16,3.74,2,4,1,80.39,200.6,0,22,5.455931956
566.82,4.58,3,7,11,114.47,340.39,1,35,7.677780705
434.87,4.69,2,6,6,68.3,261.53,0,30,6.301029996
465.56,4.34,2,7,8,95.93,280.26,0,35,6.392544977
401.47,4.59,1,6,7,76.16,241.68,0,30,7.929962133
504.02,4.68,5,9,11,141.16,303.1,1,34,7.0
485.57,4.55,0,8,8,83.1,292.31,0,36,8.169989064
371.4,4.34,2,5,4,89.03,223.58,0,28,4.599462011
658.48,4.43,5,9,8,172.85,395.88,1,43,8.537602002
267.33,3.74,1,2,5,38.33,160.92,0,20,4.990124366
416.46,3.72,1,6,3,89.93,250.71,0,31,7.15490196
471.54,5.03,4,7,7,116.24,283.82,1,34,5.568636236
343.75,3.69,2,5,4,79.8,206.66,0,24,9.113509275
290.33,2.96,3,3,1,87.56,174.77,0,22,7.096910013
480.55,2.58,2,9,6,124.08,289.25,0,34,8.055517328
418.46,6.25,3,4,4,90.73,251.89,1,32,5.747146969
237.26,2.38,2,3,2,71.77,142.83,0,18,5.0
414.83,3.85,1,8,7,86.98,249.46,0,29,4.602059991
470.96,5.2,2,8,6,75.2,283.2,1,32,7.920818754
505.93,4.2,4,8,12,134.7,304.31,1,35,7.0
472.45,5.98,2,5,6,53.08,283.8,1,31,5.552841969
455.36,4.05,1,5,8,67.35,273.55,0,29,7.569924944
340.34,2.53,4,3,5,119.49,204.88,0,25,4.0
484.35,4.59,2,8,7,96.45,291.02,0,31,5.744727495
626.12,8.68,2,7,10,109.16,376.62,2,46,6.004364805
428.72,5.22,2,5,4,68.76,257.24,1,26,3.698970004
462.51,2.29,2,9,9,114.63,278.43,0,34,5.920001602
499.58,2.35,3,7,4,115.48,300.74,0,37,8.552841969
495.41,4.8,1,7,4,66.29,297.67,0,34,8.0
521.77,5.1,1,6,6,76.58,313.27,2,32,8.0
265.27,2.88,2,2,2,66.4,159.68,0,20,4.0
439.48,4.38,3,9,5,122.95,264.56,0,33,5.368556231
389.25,3.9,3,2,4,82.19,233.76,0,24,5.688246139
504.32,2.89,4,7,9,125.47,303.05,1,32,7.494850022
534.67,7.95,4,4,7,89.78,321.76,2,38,4.0
554.66,4.2,3,9,8,120.53,333.9,1,41,7.420216403
394.18,4.19,1,5,2,56.27,236.74,0,24,8.210419288
588.5,5.44,3,8,11,120.95,353.72,2,40,6.284832642
184.2,2.13,0,3,2,56.81,110.88,0,14,2.903089987
445.88,2.86,2,7,6,102.6,268.15,0,31,5.0
481.6,5.52,2,6,5,83.29,289.91,1,36,4.602059991
463.53,4.8,3,4,5,73.05,279.05,0,34,8.15490196
283.33,3.62,0,5,3,51.39,170.56,0,21,7.642065153
453.55,4.12,1,6,5,70.59,273.02,0,34,5.0
350.81,4.36,3,5,5,78.52,210.91,0,25,6.060480747
595.7,5.01,3,10,13,126.66,358.61,2,44,9.431798276
438.96,4.05,2,7,5,90.88,263.97,0,31,5.0
427.87,4.68,3,6,6,98.08,257.3,0,30,3.948076084
599.09,4.86,3,8,9,135.86,360.37,1,43,7.229147988
493.79,4.51,1,7,6,68.74,296.42,0,30,7.301029996
460.58,4.53,0,8,9,68.54,277.26,0,34,8.849857838
454.51,5.59,4,5,6,94.06,273.6,1,34,9.0
678.79,7.55,2,10,9,120.66,408.53,2,48,4.0
400.53,4.31,3,5,6,93.76,241.11,0,30,5.468521083
492.54,5.53,0,9,7,91.33,296.5,1,37,7.840132153
474.35,4.48,1,8,7,85.53,285.0,0,32,8.72010502
293.33,3.79,0,5,2,53.08,176.58,0,22,6.301029996
317.3,2.75,1,6,3,86.69,191.03,0,23,5.0
434.45,3.5,3,8,5,122.89,261.47,0,29,6.728158393
584.73,4.25,1,8,7,97.38,352.0,1,43,7.562249437
313.34,3.04,2,6,2,89.85,188.63,0,23,9.259637311
431.88,3.84,1,8,1,83.96,259.71,0,30,4.0
506.48,3.56,0,10,8,163.07,304.91,1,37,6.22184875
529.59,5.28,1,7,8,71.76,318.78,2,37,5.958607315
229.24,1.84,2,5,1,67.27,138.0,0,17,6.301029996
553.6,4.06,3,7,7,149.23,333.27,1,41,6.946921557
552.65,6.92,4,5,8,108.3,332.69,2,41,7.787812396
571.75,5.3,2,9,10,87.55,344.14,2,41,6.2915791
496.4,6.84,3,5,8,91.93,298.27,1,34,5.0
599.61,6.15,4,9,9,129.74,360.99,2,43,8.301029996
392.79,3.94,1,5,7,69.04,236.2,0,27,6.494850022
1286.57,-3.41,15,17,44,495.28,774.52,3,90,4.213248578
633.68,1.97,4,10,13,212.14,381.45,1,44,4.301029996
337.43,2.29,2,5,3,84.14,203.13,0,25,5.0
459.27,6.14,1,4,4,50.7,275.92,1,29,5.0
544.51,5.27,1,5,9,66.84,327.17,2,34,5.0
466.54,4.19,4,8,7,120.09,280.86,0,34,8.0
507.58,5.43,4,8,7,134.92,305.51,2,37,4.886056648
435.51,2.61,3,6,3,97.28,262.18,0,32,5.744727495
529.02,4.94,3,7,8,100.64,318.2,1,37,6.782516056
379.35,2.41,1,7,7,133.04,228.34,0,26,5.552841969
441.53,4.09,2,8,8,118.46,265.71,0,30,4.0
313.34,3.94,0,6,5,82.06,188.59,0,22,4.4165745
449.85,3.38,3,6,6,103.37,270.55,0,31,9.0
455.9,3.69,1,8,7,102.6,274.18,0,32,7.669992299
495.33,5.85,2,6,6,94.6,297.63,1,32,5.0
482.63,5.2,1,7,5,72.44,290.53,1,36,7.37675071
354.43,3.23,2,5,7,96.34,213.32,0,25,6.050000457
469.55,4.6,0,9,8,83.12,282.66,0,35,8.150028088
557.65,4.66,1,10,10,101.34,335.7,1,41,8.585026652
362.39,3.02,3,6,7,96.37,218.16,0,27,7.0
438.96,4.32,1,7,4,82.09,263.97,0,31,5.251811973
396.28,5.65,1,4,3,46.92,237.99,1,27,5.657577319
274.35,3.09,2,5,4,62.22,165.11,0,19,7.472885888
387.44,2.8,4,5,7,116.92,233.23,0,29,9.15490196
390.44,3.27,4,6,7,103.29,235.04,0,29,9.698970004
326.79,3.43,1,4,5,59.81,196.44,0,23,5.0
463.17,5.94,3,4,4,79.62,277.7,1,27,4.703993331
424.5,3.22,2,5,3,82.05,255.54,0,32,4.0
531.47,5.48,1,9,7,75.64,319.34,2,35,7.301029996
536.47,6.13,3,6,5,94.75,322.39,2,37,8.853871964
339.4,2.54,2,6,3,109.05,204.32,0,25,4.522878745
518.5,5.29,3,6,5,118.69,312.15,2,38,6.0
596.73,5.05,2,9,10,121.63,359.22,2,44,8.243363892
311.41,4.04,1,6,3,55.1,187.42,0,22,6.959753785
577.66,6.3,2,8,7,99.42,347.75,2,43,5.0
388.48,2.79,3,5,3,94.04,233.86,0,29,8.397940009
570.7,3.95,2,10,10,125.99,343.48,1,39,6.13637978
317.3,2.75,1,6,3,86.69,191.03,0,23,5.886056648
380.49,3.2,3,3,7,77.23,229.05,0,28,6.055517328
507.77,7.47,2,7,6,106.65,304.83,2,34,5.0
503.4,4.85,3,7,12,105.6,302.48,1,32,7.0
345.4,4.71,2,3,3,62.32,207.91,0,26,4.698970004
483.52,5.01,0,7,5,86.05,291.07,1,36,5.259637311
487.99,5.32,2,8,11,97.84,293.49,1,34,5.0
445.91,2.37,2,8,8,110.19,268.17,0,31,5.040958608
343.79,4.9,1,4,5,47.04,206.68,0,24,5.958607315
414.47,4.95,2,6,6,85.37,249.5,0,31,4.48148606
539.83,5.43,1,7,6,68.74,324.14,2,33,7.301029996
476.54,2.64,2,9,10,114.63,286.88,0,35,8.450016389
483.94,4.88,3,8,10,117.85,291.06,0,34,9.161150909
237.3,3.65,1,1,3,29.1,142.84,0,18,4.896538378
468.53,5.58,2,4,3,63.84,282.06,1,34,8.698970004
427.29,5.05,1,6,4,69.04,256.67,1,29,7.180456064
523.83,5.74,1,6,8,59.51,314.51,2,32,7.0
570.69,6.66,2,8,6,86.38,343.51,2,41,6.958607315
444.45,3.9,1,8,7,124.54,267.56,0,33,5.498940738
549.63,5.27,4,7,6,117.95,330.87,2,41,4.301029996
517.59,4.13,2,9,7,115.54,311.59,1,38,7.505845406
377.83,5.19,1,5,3,56.27,227.16,1,27,7.494850022
617.59,5.29,5,7,10,154.21,371.81,2,45,8.15490196
432.88,3.89,1,7,7,68.74,260.32,0,30,4.721246399
601.55,4.46,2,8,5,105.2,361.56,1,40,9.0
430.87,5.39,1,5,5,59.93,259.1,1,31,7.769551079
210.24,2.73,1,3,1,38.05,126.55,0,16,5.236572006
539.64,3.92,1,9,7,111.63,324.86,1,40,6.517698233
448.91,5.12,3,6,5,114.93,269.96,1,32,5.0
534.64,3.73,2,7,9,108.05,321.8,1,38,7.161150909
553.82,4.42,1,8,6,77.97,332.56,1,34,7.301029996
319.29,3.24,2,5,3,76.72,192.23,0,23,5.096910013
370.25,5.09,2,3,4,54.02,222.32,1,23,7.795880017
579.71,4.97,2,9,8,96.78,348.97,1,43,9.15490196
195.18,1.72,1,4,1,91.6,117.5,0,15,3.22184875
476.54,4.4,4,7,7,130.3,286.87,0,36,8.070581074
548.57,4.16,1,7,5,75.0,330.25,1,40,8.026872146
475.42,3.74,1,7,7,66.29,285.64,0,32,6.494850022
555.45,4.91,1,7,4,93.65,333.77,1,35,6.823908741
313.21,4.47,1,3,3,41.99,187.95,0,19,6.799998135
558.69,4.53,2,10,5,101.5,336.24,1,39,5.782516056
513.96,4.31,2,7,9,105.68,309.13,1,36,6.301029996
289.13,3.49,1,3,1,38.05,173.49,0,17,4.301029996
293.33,2.84,0,5,5,57.01,176.58,0,22,4.0
312.31,2.22,2,7,4,113.64,188.02,0,23,6.016373713
234.26,3.11,2,2,1,57.36,141.02,0,18,5.853871964
306.19,4.2,1,4,2,37.81,183.71,0,17,7.958607315
280.33,2.38,2,5,2,76.96,168.75,0,21,5.549750892
561.55,4.65,2,8,8,124.32,338.06,1,41,6.0
495.62,5.76,2,8,13,97.84,298.36,1,36,5.0
492.58,5.21,5,6,9,114.96,296.52,1,37,7.0
591.6,2.36,6,6,14,191.36,356.17,2,41,5.494850022
325.31,2.14,1,8,3,115.53,195.85,0,24,4.698970004
456.52,4.79,3,7,12,105.6,274.83,0,33,6.901010361
472.39,5.23,3,5,2,105.82,284.42,1,33,4.301029996
386.38,3.28,1,6,6,82.67,232.61,0,28,4.721246399
300.27,2.59,3,6,2,100.13,180.76,0,22,5.48148606
511.43,6.73,1,7,5,70.41,307.27,2,34,7.468521083
625.73,5.23,3,11,15,135.89,376.69,3,46,9.455931956
415.68,5.26,3,5,4,78.52,249.4,1,25,5.0
372.31,3.94,2,5,2,84.21,224.15,0,27,5.0
460.0,7.14,1,5,4,48.72,276.58,1,32,6.013228266
377.8,4.2,1,6,7,65.5,227.17,0,26,4.200659451
552.56,6.83,1,7,6,86.11,332.59,2,40,5.0
577.25,5.77,2,6,13,102.6,346.4,2,33,8.522878745
321.38,5.24,1,4,3,37.81,193.42,1,23,5.200659451
304.36,3.2,1,6,2,82.51,183.22,0,23,5.815308569
548.57,5.17,3,7,3,118.95,330.25,2,40,6.186419011
436.53,4.25,0,7,6,62.46,262.74,0,31,4.0
335.37,1.55,1,7,3,88.83,201.9,0,25,6.886056648
345.31,4.23,0,2,10,23.55,207.31,0,22,4.525346747
353.4,3.46,1,5,3,62.39,212.74,0,26,6.098541679
299.76,4.06,0,4,3,38.25,180.17,0,21,7.11577123
484.62,2.56,3,5,7,103.53,291.7,0,34,5.769551079
482.63,5.48,1,7,6,66.41,290.53,1,36,7.677780705
438.52,5.08,3,6,4,105.38,263.93,1,32,7.443697499
564.45,4.32,1,9,6,81.21,339.25,1,38,7.301029996
488.59,3.91,1,9,8,88.77,294.13,0,36,8.7000571
579.68,6.04,3,9,8,103.24,348.97,2,43,6.931814138
426.86,4.81,2,7,8,94.6,256.69,0,30,6.698970004
281.36,3.14,1,5,1,69.62,169.38,0,21,6.832682665
557.65,4.84,3,8,9,117.95,335.7,1,41,8.0
297.36,4.01,0,5,4,51.39,179.0,0,22,6.879426069
470.53,5.4,3,5,7,105.34,283.25,1,35,5.823908741
442.59,5.97,4,5,8,72.97,266.38,1,32,6.301029996
597.79,5.17,1,8,9,79.21,359.81,2,43,5.284832642
385.42,3.58,4,5,4,123.13,231.99,0,27,7.318758763
344.22,3.76,3,5,3,75.86,206.65,0,21,9.161150909
442.48,4.62,3,5,7,105.34,266.36,0,33,5.823908741
524.63,4.25,3,9,6,117.29,315.82,1,39,7.346787486
497.0,7.58,2,5,8,76.14,298.9,1,36,7.060480747
409.44,3.76,1,8,8,94.86,246.48,0,30,5.0
457.29,3.28,2,7,6,128.44,274.73,0,29,6.366531544
404.44,3.23,1,6,6,115.61,243.44,0,28,5.886056648
520.51,4.64,3,7,7,85.42,312.79,1,35,4.522878745
335.39,3.09,1,6,3,70.48,201.86,0,24,7.346787486
511.45,7.16,2,6,10,70.51,307.32,2,35,7.958607315
418.29,4.37,0,4,2,45.03,251.2,0,25,5.188424994
422.85,4.99,3,6,6,98.65,254.28,0,30,5.681936665
530.46,5.19,1,8,9,82.88,318.77,2,36,6.30980392
454.33,3.92,2,6,5,79.38,272.94,0,29,6.66756154
361.84,4.59,1,5,5,55.63,217.54,0,26,5.0
264.28,2.86,0,3,2,43.37,159.08,0,20,4.602059991
617.15,5.9,3,10,7,148.33,371.16,2,41,7.677780705
489.63,4.69,1,7,4,75.58,294.74,0,37,4.522878745
446.91,4.28,1,7,8,68.74,268.77,0,31,5.958607315
404.5,1.33,4,7,7,135.6,243.47,0,28,5.0
444.44,5.96,3,4,3,89.15,267.52,1,31,6.818156412
475.88,3.78,2,7,7,100.47,286.22,0,33,8.522878745
509.64,4.67,3,8,8,116.8,306.76,1,36,5.0
576.06,3.32,3,10,8,143.01,346.52,1,41,3.752026734
335.41,3.8,3,4,2,92.93,201.91,0,25,5.356547324
305.34,2.8,1,5,1,60.05,183.81,0,23,4.602059991
489.53,4.58,3,6,5,108.62,294.7,0,36,6.408935393
426.31,5.13,2,4,4,83.56,256.07,1,29,6.0
459.51,5.07,2,7,7,97.84,276.62,1,34,5.0
355.4,4.81,1,5,3,56.27,213.93,0,27,6.192464972
369.42,5.2,1,5,3,56.27,222.38,1,28,7.251811973
405.29,4.5,3,5,2,105.82,243.43,0,27,6.795880017
257.72,3.99,1,1,3,29.1,154.86,0,18,4.862962545
412.28,5.36,1,6,6,76.73,247.63,1,28,6.568636236
250.31,2.89,1,4,1,64.69,150.68,0,19,5.657577319
501.55,5.37,4,7,7,134.92,301.92,2,38,5.958607315
344.81,2.19,3,7,3,101.88,207.3,0,24,7.017728767
392.39,3.82,4,5,7,94.73,236.24,0,28,5.391473966
380.47,2.91,2,6,5,78.35,228.99,0,27,5.514704561
384.37,2.35,4,8,4,162.64,231.35,0,27,6.420216403
511.6,3.0,1,9,8,90.77,307.95,1,36,7.096910013
439.48,2.63,1,10,6,108.34,264.57,0,33,6.0
433.51,3.74,1,8,8,85.53,260.97,0,32,8.040005162
753.82,7.05,4,12,9,186.33,453.8,3,56,6.970616222
479.49,3.3,1,10,11,118.85,288.66,0,35,9.522878745
484.96,4.24,1,6,9,76.58,291.67,0,34,8.819874125
516.52,3.7,2,9,10,97.56,310.97,1,37,8.360015752
642.19,6.69,2,10,10,115.64,386.26,2,45,5.318758763
294.36,3.5,2,5,2,76.96,177.2,0,22,6.602059991
584.72,6.05,1,7,7,83.36,351.95,2,42,8.397940009
315.76,3.57,1,4,2,51.46,189.8,0,22,5.0
361.4,3.35,2,4,5,78.19,217.56,0,27,4.522878745
496.47,5.75,2,6,6,84.73,298.89,1,36,3.627087997
529.53,6.26,2,7,6,97.62,318.79,2,39,7.020451625
427.39,4.95,1,7,7,85.96,257.3,0,31,6.585026652
353.43,4.97,3,3,5,69.39,212.75,0,27,3.650139918
495.99,5.32,1,6,5,70.59,298.3,1,35,7.366531544
581.72,3.49,3,9,10,146.28,350.11,1,40,5.301029996
392.44,2.54,3,5,2,94.04,236.25,0,29,8.522878745
673.61,-1.08,9,9,20,300.85,405.56,2,46,5.301029996
475.38,4.93,1,7,6,68.74,285.62,0,32,7.301029996
518.61,3.66,2,7,12,101.35,312.19,1,38,6.0
410.25,1.68,3,7,4,116.13,246.38,0,24,5.540607512
480.4,6.46,1,6,5,78.85,288.63,1,33,6.552841969
350.81,4.36,3,5,5,78.52,210.91,0,25,5.0
542.04,3.94,1,10,8,90.44,326.03,1,38,8.568636236
291.31,2.79,2,4,1,70.91,175.36,0,22,5.102372909
408.26,4.74,3,4,4,82.7,245.2,0,26,5.0
988.21,-3.64,14,15,18,403.69,594.84,3,68,4.698970004
280.29,3.15,1,5,4,80.95,168.73,0,21,5.229147988
568.63,3.57,3,9,8,138.68,342.32,1,42,6.031517051
575.45,6.04,3,8,10,126.94,345.87,2,39,5.095284455
352.4,3.69,1,4,2,59.29,212.13,0,27,5.815024809
541.44,4.95,2,7,6,95.61,325.39,1,37,9.522878745
447.34,2.23,4,8,10,106.43,268.74,0,28,8.036212173
520.4,7.7,3,5,8,78.94,312.71,2,36,6.411056357
337.77,4.12,3,5,3,86.72,203.06,0,24,5.068033885
471.48,4.39,2,6,6,93.37,283.85,0,34,8.301029996
387.47,1.98,1,8,4,105.9,233.22,0,27,4.602059991
564.7,6.76,2,8,7,93.84,339.84,2,40,4.327902142
309.34,3.99,2,2,0,61.54,186.22,0,23,5.096910013
519.61,2.93,2,8,7,115.92,312.81,1,38,7.503762455
418.29,4.37,0,4,2,45.03,251.2,0,25,5.319664487
449.82,4.89,2,8,6,93.69,270.54,0,31,6.292429824
307.28,4.6,1,4,2,50.95,185.0,0,22,7.179798541
632.97,5.84,2,8,7,76.63,380.22,2,39,6.946537395
584.08,6.06,3,8,12,117.29,351.33,2,42,6.093126465
310.31,2.23,2,4,2,80.42,186.8,0,23,4.698970004
364.47,4.07,1,5,4,58.12,219.36,0,26,6.886056648
361.41,3.26,2,7,3,93.54,217.57,0,27,5.522878745
883.89,4.21,5,14,15,210.54,532.13,2,64,5.852632892
551.6,4.35,2,8,9,114.91,332.06,1,41,6.0
406.87,6.44,1,5,3,50.7,244.61,1,28,5.0
515.62,3.98,3,10,11,112.47,310.41,1,38,7.649751982
519.56,3.08,2,9,6,149.78,312.78,1,38,5.0
567.0,4.89,3,9,12,129.78,341.07,1,40,8.742321425
629.69,5.75,2,7,6,93.7,379.08,2,46,8.698970004
230.27,1.08,1,4,4,59.81,138.62,0,17,3.823908741
597.12,6.05,4,8,9,114.52,359.18,2,43,5.078833949
573.73,6.55,2,8,10,87.45,345.32,2,42,7.619788758
383.89,2.98,3,6,3,97.44,230.82,0,27,5.0
240.27,2.49,2,5,2,62.45,144.64,0,18,6.292429824
520.63,4.57,2,7,8,100.11,313.38,1,37,7.132532512
696.87,5.4,5,6,25,174.37,419.53,2,48,5.214670165
686.21,6.34,2,10,11,127.2,412.81,2,49,6.493494968
545.51,6.74,1,7,8,68.74,327.83,2,37,7.301029996
455.54,4.72,2,5,6,76.24,274.17,0,33,6.148741651
401.86,5.19,2,5,5,79.8,241.63,1,29,4.0
468.54,2.99,0,8,7,102.68,282.02,0,33,7.78994915
767.86,7.4,2,11,12,140.05,462.21,3,55,6.0
425.32,6.12,0,4,3,34.06,255.47,1,29,3.716698771
559.63,6.7,3,7,5,126.82,336.89,2,42,8.045757491
434.28,5.19,3,6,6,97.4,260.89,1,29,6.092588639
452.44,5.08,2,6,5,84.73,272.38,1,33,4.602059991
324.81,4.66,2,3,3,53.6,195.25,0,23,6.377785977
433.87,2.45,3,7,8,113.6,260.92,0,30,5.0
332.39,1.3,2,7,3,129.78,200.06,0,23,4.0
349.42,3.84,1,5,3,65.79,210.29,0,25,5.0
421.46,2.24,1,9,7,94.12,253.72,0,31,8.721246399
455.58,3.01,2,5,5,91.5,274.21,0,32,6.397940009
295.34,3.83,0,4,5,40.58,177.78,0,22,4.698970004
583.83,5.45,1,9,9,108.48,350.62,2,37,5.193820026
503.99,4.56,2,8,6,88.61,303.08,1,34,8.698970004
406.49,5.11,3,5,7,73.83,244.65,1,29,7.958607315
570.62,5.13,2,9,10,108.92,343.49,2,40,7.411168274
318.38,3.41,2,4,6,66.91,191.66,0,24,6.360513511
354.45,2.02,2,5,8,64.68,213.38,0,26,4.0
400.37,3.98,1,8,5,108.64,241.04,0,29,7.083546051
781.89,7.36,2,11,13,140.05,470.65,3,56,6.0
479.47,5.0,2,7,6,97.62,288.66,1,35,4.698970004
417.87,3.48,2,6,7,93.37,251.29,0,29,8.045757491
381.82,4.83,1,6,3,69.41,229.57,0,27,5.0
295.32,2.53,1,5,1,69.62,177.79,0,22,5.844663963
436.31,5.15,2,6,6,71.96,262.09,1,28,8.638272164
447.51,5.03,0,7,9,65.3,269.4,1,33,7.779891912
